,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags
615,SoloDoloBoricua,"I know I'm gonna get got, but I'm gonna get mine more then I get got doe","Seattle, WA",687,147,5899,69,I can’t believe all this is because her cousin got an STD and blamed it on the vaccine.,[]
616,EdwardARowe1,"Managing Principal at ARK Real Estate Advisors, MBA University of Chicago - Booth School of Business, Northwestern University - Kellogg School of Management-","Chicago, IL",1959,2312,424711,23,GOP thought most Americans would side with them on vaccines. They were wrong. || By Steve Benen https://t.co/DCFyWFa8I4,[]
617,bkelland1,kachow she/her,,26,103,2219,8828,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
618,itsjadad,Livin’ For A Living💫 #MemphisMade #BlackTechTwitter #HRpro #Resumes,"Washington, DC",1900,1007,29880,69,I can’t believe all this is because her cousin got an STD and blamed it on the vaccine.,[]
619,PinkSheepNews,Just Another Day In Gay America….,"Collinsport, Maine",567,730,188712,27,POLL: #CaliforniaRecall Voters on the Coronavirus Vaccine. #TheReidOut #reiders https://t.co/4DaORdxVrO,"['CaliforniaRecall', 'TheReidOut', 'reiders']"
620,Yaye96771733,,,2149,156,6225,561,Ain’t no vaccine for what Prince Harry got,[]
621,sunstoned1,🏳️‍🌈🇺🇸 (she/her),United States,692,684,12049,736,BREAKING NEWS: Twitter suspends Nicki Minaj‘s account for tweeting dangerous vaccine misinformation about “swollen testicles” to her legions of followers. RT IF YOU AGREE WITH TWITTER’S DECISION!,[]
622,ddshelby,She/her. No Lists. No DMs. Fan of @rpenryj #ClimateChange #BlackLivesMatter #PfizerGang,"Georgia, USA",5007,5069,261549,59,"The hypocrisy is overwhelming

https://t.co/V03i9vhW1g https://t.co/0oaAaxBaj1",[]
623,realdomestique,#DigiByte #Bitcoin #Litecoin,,530,1342,4955,8119,"Pfizer’s Q2 vaccine revenue was $35,000,000,000.

The former FDA Commissioner sits on their board and holds a lot of stock.

Any questions?",[]
624,omgichangedit,"𝙶𝚘𝚘𝚗𝚜 𝚘𝚞𝚝 𝚒𝚏 𝚝𝚑𝚎𝚢 𝚋𝚕𝚒𝚗𝚔 𝚠𝚛𝚘𝚗𝚐. 
𝚃𝚑𝚒𝚗𝚔 𝚑𝚊𝚛𝚍, 𝚋𝚞𝚝 𝚍𝚘𝚗'𝚝 𝚝𝚑𝚒𝚗𝚔 𝚕𝚘𝚗𝚐. 
- @NickiMinaj 👑❤️‍🔥",On The Plane Wit Dwaaaayne ✈️,233,249,1742,4726,"“so let me get this straight, wait, I'm the rookie?” - the vaccine",[]
625,fr33f1,/ 20 yo/,gayland,4964,38,7728,11914,A warning to others: I got the vaccine and now my boobs are so large and luscious I’ve received 13 marriage proposals in the last 2 days. Be careful out there.,[]
626,PortArthurBoy,One who found himself TO SOON OLD TO LATE SMART.. Funny how much time it takes for all types of EVOLUTION..on one's Personal Journey.,Worldwide,510,351,23754,25,"Jason Kenney announces Alberta's vaccine passport.

MORE from @Atsoos: https://t.co/oiN95hd6BC https://t.co/U9TgItoZ3f",[]
627,sabortoothshark,,"Oklahoma City, OK",325,75,5832,817,"i hope this situation opens everyone’s eyes to the fact that THERE IS AN AGENDA.

the government wants to push the vaccine as much as possible &amp; anyone in their way will be censored. nicki minaj did not downplay the effectiveness of the vaccine, just asked questions. OPEN UR EYES",[]
628,nizzylocs,Rasta 4 life ❤💛💚,Trinidad and Tobago,149,97,2930,0,@misskate_8 @PLASTICHEARTS10 @imjoonsuniverse @chriskash_ @4KTGayNLMB @NICKIMINAJ How is that to scare people? That's someone's experience after getting the vax.  The vaccine is the vaccine doesnt matter what vax Trinidad het are YOU trying to say that not all vax are effective? Cause why need to mention Trinidad vax differs?,[]
629,baek_shi_,"Just believe our bond is stronger than anything after all.
              — Byun Baekhyun, stars ⭐⭐  백현🐶& 세훈🐥 she/her",EXO PLANET ,801,583,16365,270,"210916 Sehun 💌

“Those people who are working, those people who are studying”
“It’ll be lunch time in a bit”
“I got my vaccine yesterday so I’m resting”
“My arm is slightly aching (he said this cutely🥺) but I don’t have a fever” 

Rest well Sehunnie 🥰🧡",[]
630,urmomryn,they/she,CO,134,464,40983,8828,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
631,drnewbold,Boketto Master,"Richmond, CA",3442,2924,158931,164,QE is a vaccine against sell offs and requires regular booster shots.,[]
632,BrainMcnelly,,,39,46,843,0,"I’m a healthcare worker. I believe in science, as it makes what we do possible. And I have to say that it amazes me, the amount of people that work in this field built on science, are so anti-science themselves! I’m baffled. Get the vaccine people and wear a mask.",[]
633,alwaysonedrctn,in every question why you were my because, Philippines,957,694,28092,7422,"LOVE ON TOUR. SHOP MERCH EARLY.
Friday, 9/17, at Capital One Arena.
Masks are required while shopping.
 
COVID-19 vaccinations available on-site. Schedule your appointment now with @CVSPharmacy: https://t.co/GwwJGxFOZ0 (Please bring your ID and if applicable, insurance card) https://t.co/vbNntmJbD9",[]
634,jorcrypto1,True patriot thinking outside the box,,1033,200,54747,5728,"According to a new pre-print study, boys between the ages of 12 and 15, with no underlying medical conditions, were four to six times more likely to be diagnosed with vaccine-related myocarditis than they were to be hospitalized with COVID.

https://t.co/sTHHc3u1P6",[]
635,xoxosyaza_,"sehun, exo & ruiqi 's safe place",she/her 🇲🇾,999,446,14797,266,"210916 sehun 🧼💌

“those people who are working (and) those people who are studying”
“it’ll be lunch time soon”
“i took the vaccine yesterday so i was resting”
“(cutely) my arm is aching but i don’t have a fever”",[]
636,mikofox,"Race Baiting is a tool of Liberals & Communists to divide and enslave people to BIG Government.
Multiculturalism is its least conspicuous form. 
Wake up Canada!",Last Frontier - North of 61°,211,112,25910,183,"BREAKING: Jason Kenney has failed the litmus test and has triggered another lockdown and implemented a vaccine passport system in Alberta, Canada. https://t.co/Jy9BJJTLav",[]
637,GibbKathy,,,585,119,79302,736,BREAKING NEWS: Twitter suspends Nicki Minaj‘s account for tweeting dangerous vaccine misinformation about “swollen testicles” to her legions of followers. RT IF YOU AGREE WITH TWITTER’S DECISION!,[]
638,MoooPapa,"Preston Construction, Cow fart denier, God & Country Toxic Male #MAGA #TRUMP2020  Gab:  https://t.co/l2krK733zT","Missouri, USA",30571,33242,85147,10,You think questioning is in the vaccine is questioning science? Yall are sheep. https://t.co/pHlEDsIJ9T,[]
639,spookshowbaby1,"Metal, deadlifts y magia por vida!","Nashville, TN",587,333,10653,2809,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
640,txtubb,,"Texas, USA",396,141,31237,510,"LA county, where I live, has now imposed vaccine mandates a day after Newsom survived a recall which obtained 1.7 million verified signatures to initiate. Predictable revenge on the people.",[]
641,pessoasclerk,Just trying to keep up with stuff,,468,60,3487,0,@ggreenwald @hasanthehun @NICKIMINAJ @JoyAnnReid I don’t know. I kind of don’t agree with Nikki’s take on the vaccine even though her verse on Monster is truly incredible.,[]
642,BourbonTittyHaz,"I am a simple man, just need whiskey, weed, & my wife naked in the kitchen making me a sammich. Therapeutically screaming into the void.",Smoky Mountain’s Amsterdam,3819,2651,79643,50,LATEST: A federal Judge in New York issues a temporary restraining order that stops the state from enforcing the COVID-19 vaccine mandate for health care workers if they seek a religious exemption. https://t.co/71feHz9syV,[]
643,IslerRoland,Member of the Council of the Swiss Abroad. Editor/Publisher of ‘To Australia! Letters of an Emigrant...’ https://t.co/rGBk73rPff,"Melbourne, Victoria",89,35,139,0,"@dicconb It is ridiculous that AZ is excluded, a vaccine used everywhere in the world",[]
644,realyourhedge,,,2245,277,20434,269,"The chief executive of a hospital in Texas warned that his facility faces closure as 20-25% will quit after Biden’s announcement last week that most healthcare workers get the COVID-19 vax
https://t.co/rIGdY3rsae",[]
645,surrkuna,🇪🇨🌿 ¯\_(ツ)_/¯ #BlackLivesMatter #FreePalestine,Unkechaug Territory,211,99,26391,1900,your science teacher was handing back your tests face down but you wanna do your own research on the vaccine 🤨,[]
646,PLHCrawford,Believer in Democracy/Western Civilization. If Globalists/Ruling Elites tell you to fear Nationalism/Populism then you know it’s the right way.🇺🇸🇬🇧🇨🇦🇮🇸,United States,4997,2904,171140,41,JUST IN - Canadian Province Alberta Premier Jason Kenney announces vaccine passport system,[]
647,ScotBennythe,"Enjoy the outdoors, cooking, lounging. Electrical Engineer.  Typically vote blue. Bring back the 90's. 😷. 🇺🇲🇲🇽",CA,804,271,5315,0,@pixels_poop @PatrickjDevine @daAnimal @SummerSalts @hasanthehun @NICKIMINAJ Where exactly did you get that 6200 people have died from the vaccine?,[]
648,OpikBidin,as in the picture,Bandung-Indonesia,625,134,52282,2,"What the reports actually say. Many vaccines will cause transient 'reactogenicity', sore arm, drowsiness, headaches etc for a few days. That's a normal part of the innate immunity that follows any challenge, vaccine or infection. These aren't 'unsafe'. https://t.co/O77IakwFuC",[]
649,MedusaBeth,"Sincerely zealous about things, mostly human rights and equity and community. She/her.
Lover of @baconhound. Co-host of @Love_Uncovered podcast.",Amiskwaciwâskahikan/Edmonton,249,1895,18421,5,"Sarah Mackey: we need to address root causes of vaccine hesitancy, not just blame and shame.",[]
650,LilJon_0404,,,892,292,18947,1990,"JUST IN - Moderna now says the protection of their #COVID19 vaccine wanes, too. Makes case for booster shots based on ""new data"" (Reuters)",['COVID19']
651,latinade,"Philology, librarianship, oddities and ends.","Brooklyn, NY",646,122,2532,2809,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
652,YodaChenChen,EXO-L|NCTzen|,,3104,339,22850,266,"210916 sehun 🧼💌

“those people who are working (and) those people who are studying”
“it’ll be lunch time soon”
“i took the vaccine yesterday so i was resting”
“(cutely) my arm is aching but i don’t have a fever”",[]
653,sortameta,i like plants. doomer socialist. she/her,terminally online,193,129,2239,93,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
654,Zeeval_Zonai,"👑'94 ☆♒☆ BR ☆⚧ Bigender
Sovereign of the Galaxy, Steamgoth Magician, Aquanius
They/Them ◇ Elu/Delu ◇ Bat ◇ RT Heavy ◇ 🏳@/8bitfiction","Shakair, Lorneply",3074,432,137365,8828,i got the vaccine the minute i was allowed i would never “””do my own research” i failed 11th grade biology 3 times,[]
655,sfnativekelly,#ElectWomen,"san francisco, ca",3961,1740,161736,4678,"Congratulations Governor @GavinNewsom on defeating the recall. This vote is a resounding win for the approach that he and I share to beating the pandemic: strong vaccine requirements, steps to reopen schools safely, and plans to help those who get sick.",[]
656,dameron_edgar,"Socialize my needs, capitalize my wants",Bridge of the Far Star,775,28,1760,182,".@AriMelber: As Fox News voices blast President Biden for his vaccine mandate, a newly-revealed internal memo shows Fox Corporation's vaccine policy is stricter than Biden’s. 
https://t.co/mxAn4cJDWk",[]
657,superrstephh,Scientist • 27 • ♊️♋️♉️ • she/her,USA,585,291,14611,2810,Please stop saying the vaccine doesn't have severe side effects. I took my shots and now I'm alive and have to keep working,[]
658,cg_410,most likely joking (he/him),Maryland,943,1219,120253,93,"i love doing ""liberal gatekeeping"" which is to try and stop more vaccine misinformation from spreading at a time when ICUs are filling up with people who refuse to take a safe and free vaccine. also, yes tucker carlson is a white nationalist. https://t.co/lFFuWBhOKL",[]
659,llysemaraj,"Rudest little Barb.🩰
My toes are cold.❄
Eat shit you!
Doja🐈✨",Trinidad & Tobago,159,274,1676,14,"This is the part #they don’t want to share with the world, labeling Nicki Minaj as an anti-vaccine Black woman. https://t.co/BIpk0kaNjS",['they']
660,PramitWorld,India is a leading power. Hindustan Times. Ananta Aspen Centre. And other hats.,"New Delhi, India",1149,2337,30995,24,"I often complain about lack of US execution in Asia, but Biden has had three big and unexpected wins so far:
- Quad vaccine initiative
- Philippines VFA
- US-UK-AU subs

Now let’s articulate a positive regional strategy (including on trade!) and we’ll really be cooking with fire.",[]
661,zanesmifff,My bones never hardened but my spirit did,"Asheville, NC",257,483,72098,736,BREAKING NEWS: Twitter suspends Nicki Minaj‘s account for tweeting dangerous vaccine misinformation about “swollen testicles” to her legions of followers. RT IF YOU AGREE WITH TWITTER’S DECISION!,[]
662,MegaDocker,The Magnificent Megaphone (public relations account) of The MegaDocker Group & https://t.co/v2rD3ueq1S. //Operator: Angry Docker whale,https://www.megadocker.net/,877,196,33294,53,"@POTUS Poll Finds Biden’s New Vaccine Measures Broadly Popular Despite GOP Outcry
https://t.co/IfnwWiFcP2",[]
